,id_ee,id_depto,jardin,primario,secundario
24599,180111200,18021.0,0,0,1
24600,180111300,18021.0,0,1,0
24601,180111400,18021.0,0,0,1
24602,180111500,18133.0,1,1,0
24603,180111600,18133.0,0,1,0
24604,180111700,18133.0,1,1,0
24605,180111800,18133.0,1,1,0
24606,180111900,18154.0,1,1,0
24607,180112000,18154.0,0,0,1
24608,180112100,18154.0,0,1,0
24609,180112200,18154.0,0,1,0
24610,180112300,18154.0,0,1,0
24611,180112400,18140.0,1,1,0
24612,180112500,18140.0,1,1,0
24613,180112600,18140.0,1,1,0
24614,180112700,18140.0,1,1,0
24615,180112800,18140.0,1,1,0
24616,180112900,18140.0,1,1,0
24617,180113000,18140.0,1,1,0
24618,180113100,18140.0,1,1,0
24619,180113300,18140.0,1,1,0
24620,180113400,18021.0,1,0,0
24621,180113401,18021.0,1,0,0
24622,180113402,18021.0,1,0,0
24623,180113404,18021.0,1,0,0
24624,180113600,18021.0,1,0,0
24625,180113700,18021.0,0,1,0
24626,180113900,18021.0,0,0,1
24627,180113901,18021.0,0,0,1
24628,180114000,18021.0,0,0,0
24629,180114100,18021.0,1,0,0
24630,180114400,18021.0,0,0,0
24631,180114500,18021.0,0,0,0
24632,180114600,18049.0,1,1,0
24633,180114700,18049.0,1,1,0
24634,180114800,18175.0,1,1,0
24635,180114900,18077.0,0,1,0
24636,180115000,18175.0,0,1,0
24637,180115100,18175.0,0,1,0
24638,180115200,18175.0,0,0,1
24639,180115201,18175.0,0,0,1
24640,180115202,18175.0,0,0,1
24641,180115300,18070.0,1,1,1
24642,180115400,18070.0,1,1,1
24643,180115500,18070.0,0,1,0
24644,180115600,18007.0,1,1,1
24645,180115700,18007.0,0,0,1
24646,180115900,18147.0,1,1,0
24647,180116000,18168.0,0,1,0
24648,180116300,18021.0,0,0,1
24649,180116400,18021.0,0,0,1
24650,180116500,18133.0,0,1,0
24651,180116600,18133.0,0,1,0
24652,180116700,18133.0,1,1,0
24653,180116800,18133.0,0,1,0
24654,180116900,18133.0,0,1,0
24655,180117000,18133.0,0,1,0
24656,180117100,18140.0,1,1,1
24657,180117102,18140.0,0,0,1
24658,180117105,18140.0,0,0,1
24659,180117106,18140.0,0,0,1
24660,180117107,18140.0,0,0,1
24661,180117200,18021.0,1,0,0
24662,180117300,18021.0,1,1,1
24663,180117400,18021.0,0,1,0
24664,180117500,18021.0,0,1,0
24665,180117600,18021.0,0,0,0
24666,180117700,18021.0,1,1,1
24667,180117800,18021.0,1,1,0
24668,180117900,18021.0,1,1,1
24669,180118000,18077.0,1,1,0
24670,180118100,18175.0,0,0,1
24671,180118200,18175.0,0,1,0
24672,180118400,18070.0,0,1,0
24673,180118500,18147.0,0,1,0
24674,180118600,18168.0,0,1,0
24675,180118700,18168.0,1,1,0
24676,180118800,18056.0,1,1,0
24677,180118900,18056.0,1,1,0
24678,180119000,18133.0,0,1,0
24679,180119100,18133.0,1,1,0
24680,180119200,18133.0,0,0,1
24681,180119300,18133.0,0,1,0
24682,180119400,18154.0,0,1,0
24683,180119500,18140.0,1,1,0
24684,180119600,18140.0,1,1,0
24685,180119700,18140.0,1,1,0
24686,180119800,18021.0,0,1,0
24687,180119900,18126.0,1,1,0
24688,180120000,18042.0,0,1,0
24689,180120100,18021.0,0,1,0
24690,180120300,18021.0,1,1,1
24691,180120400,18119.0,1,1,0
24692,180120500,18021.0,1,1,0
24693,180120800,18091.0,1,1,1
24694,180121200,18021.0,0,1,1
24695,180121400,18105.0,1,1,1
24696,180121600,18168.0,0,0,0
24697,180121800,18168.0,0,0,0
24698,180121900,18021.0,0,1,0
24699,180122200,18070.0,0,0,1
24700,180122400,18105.0,1,0,0
24701,180122500,18070.0,1,0,0
24702,180122700,18021.0,1,0,0
24703,180123300,18021.0,0,0,1
24704,180123400,18021.0,1,1,1
24705,180123900,18021.0,1,0,0
24706,180124300,18021.0,1,1,1
24707,180125300,18021.0,1,0,0
24708,180125800,18021.0,0,0,1
24709,180126100,18035.0,0,0,1
24710,180127800,18154.0,0,0,1
24711,180128000,18168.0,0,0,0
24712,180128500,18168.0,1,1,1
24713,180129000,18063.0,0,0,1
24714,180130900,18119.0,1,1,0
24715,180131500,18126.0,1,0,0
24716,180131503,18126.0,1,0,0
24717,180131504,18126.0,1,0,0
24718,180131506,18126.0,1,0,0
24719,180131507,18126.0,1,0,0
24720,180131600,18063.0,1,0,0
24721,180131601,18063.0,1,0,0
24722,180131604,18063.0,1,0,0
24723,180131605,18063.0,1,0,0
24724,180131611,18063.0,1,0,0
24725,180131612,18063.0,1,0,0
24726,180131613,18063.0,1,0,0
24727,180131800,18084.0,1,1,0
24728,180132000,18091.0,1,1,0
24729,180132600,18021.0,0,1,0
24730,180132800,18028.0,0,1,0
24731,180132900,18070.0,1,1,0
24732,180133100,18021.0,1,0,0
24733,180133200,18021.0,1,0,0
24734,180133300,18021.0,1,0,0
24735,180133400,18021.0,1,0,0
24736,180133500,18021.0,1,0,0
24737,180133900,18091.0,1,0,0
24738,180134000,18028.0,1,0,0
24739,180134100,18070.0,1,0,0
24740,180134300,18105.0,1,0,0
24741,180134500,18119.0,1,0,0
24742,180134900,18049.0,0,0,1
24743,180135000,18070.0,0,0,1
24744,180135200,18021.0,0,0,1
24745,180135800,18168.0,0,1,0
24746,180135900,18021.0,1,1,1
24747,180136100,18168.0,0,1,0
24748,180136200,18021.0,0,1,0
24749,180136400,18084.0,1,1,0
24750,180136500,18021.0,1,0,0
24751,180136600,18070.0,1,0,0
24752,180136700,18021.0,1,0,0
24753,180136900,18126.0,1,0,0
24754,180137000,18175.0,0,0,1
24755,180137100,18021.0,1,1,1
24756,180138000,18021.0,1,0,0
24757,180138600,18119.0,0,0,0
24758,180140400,18021.0,0,0,1
24759,180140700,18028.0,0,0,1
24760,180140800,18140.0,0,0,1
24761,180140803,18140.0,0,0,1
24762,180141100,18021.0,0,0,0
24763,180141104,18133.0,0,0,0
24764,180141105,18014.0,0,0,0
24765,180141106,18154.0,0,0,0
24766,180141200,18021.0,0,0,0
24767,180141204,18133.0,0,0,0
24768,180141205,18021.0,0,0,0
24769,180141300,18049.0,0,0,0
24770,180141302,18049.0,0,0,0
24771,180141400,18105.0,0,0,0
24772,180141401,18035.0,0,0,0
24773,180141402,18112.0,0,0,0
24774,180141403,18105.0,0,0,0
24775,180141404,18147.0,0,0,0
24776,180141500,18119.0,0,0,0
24777,180141501,18147.0,0,0,0
24778,180141600,18147.0,0,0,0
24779,180141900,18007.0,0,0,0
24780,180141903,18161.0,0,0,0
24781,180142000,18112.0,0,0,0
24782,180142001,18112.0,0,0,0
24783,180142300,18021.0,0,0,1
24784,180142600,18070.0,0,0,0
24785,180142602,18070.0,0,0,0
24786,180142700,18021.0,0,0,0
24787,180142800,18021.0,0,0,1
24788,180142900,18084.0,0,0,1
24789,180143000,18021.0,0,0,0
24790,180143001,18021.0,1,0,0
24791,180143200,18021.0,0,0,1
24792,180143300,18021.0,1,0,0
24793,180143400,18133.0,1,0,0
24794,180143401,18133.0,1,0,0
24795,180143403,18133.0,1,0,0
24796,180143404,18133.0,1,0,0
24797,180143405,18133.0,1,0,0
24798,180143406,18133.0,1,0,0
24799,180144200,18021.0,0,1,0
24800,180144400,18119.0,1,0,0
24801,180144500,18021.0,1,0,0
24802,180144600,18021.0,1,0,0
24803,180144800,18007.0,0,0,1
24804,180144900,18119.0,1,0,0
24805,180145000,18161.0,0,0,1
24806,180145100,18042.0,0,0,0
24807,180145101,18126.0,0,0,0
24808,180145200,18112.0,0,0,1
24809,180145400,18021.0,1,0,0
24810,180145500,18007.0,1,1,0
24811,180145800,18119.0,0,0,1
24812,180146100,18021.0,0,0,0
24813,180146200,18133.0,0,0,1
24814,180146400,18021.0,0,1,0
24815,180146500,18021.0,1,0,0
24816,180146600,18161.0,0,0,0
24817,180146603,18161.0,0,0,0
24818,180146604,18161.0,0,0,0
24819,180146605,18161.0,0,0,0
24820,180146606,18091.0,0,0,0
24821,180146700,18126.0,0,0,0
24822,180146701,18126.0,0,0,0
24823,180146702,18028.0,0,0,0
24824,180147100,18161.0,0,0,1
24825,180147200,18021.0,0,0,1
24826,180147300,18021.0,0,0,1
24827,180147400,18035.0,0,0,1
24828,180147401,18035.0,0,0,1
24829,180147402,18035.0,0,0,1
24830,180147403,18035.0,0,0,1
24831,180147500,18168.0,0,1,0
24832,180147700,18021.0,0,0,0
24833,180148000,18021.0,0,0,1
24834,180148100,18021.0,0,0,1
24835,180148500,18154.0,1,1,0
24836,180148600,18091.0,0,0,1
24837,180149500,18091.0,0,0,1
24838,180149700,18021.0,0,0,1
24839,180149800,18021.0,0,0,1
24840,180149900,18007.0,0,0,1
24841,180149902,18007.0,0,0,1
24842,180150000,18112.0,0,0,1
24843,180150100,18168.0,0,0,1
24844,180150200,18084.0,0,0,1
24845,180150300,18070.0,0,0,1
24846,180150600,18091.0,0,1,0
24847,180150700,18091.0,0,1,0
24848,180151400,18049.0,0,0,1
24849,180151600,18007.0,0,0,0
24850,180151700,18021.0,1,1,0
24851,180151900,18168.0,1,0,0
24852,180152100,18021.0,1,1,1
24853,180152600,18021.0,0,1,0
24854,180152700,18021.0,0,0,1
24855,180152800,18021.0,0,0,1
24856,180152900,18028.0,1,1,0
24857,180153000,18035.0,1,1,0
24858,180153100,18042.0,0,1,0
24859,180153200,18049.0,1,1,0
24860,180153400,18084.0,0,0,1
24861,180153700,18112.0,0,0,1
24862,180153800,18119.0,0,1,0
24863,180153900,18119.0,0,0,1
24864,180154300,18147.0,0,1,0
24865,180154500,18168.0,0,0,1
24866,180154900,18021.0,1,1,1
24867,180155000,18021.0,0,0,1
24868,180155100,18021.0,0,0,1
24869,180155200,18112.0,0,0,1
24870,180155500,18021.0,0,0,0
24871,180155800,18021.0,0,0,1
24872,180155900,18021.0,0,0,1
24873,180156100,18105.0,0,1,0
24874,180156200,18175.0,0,1,0
24875,180156300,18028.0,0,1,0
24876,180156500,18049.0,0,1,0
24877,180156600,18028.0,0,0,1
24878,180156700,18091.0,0,0,1
24879,180156800,18126.0,0,0,1
24880,180156900,18021.0,1,1,0
24881,180157000,18147.0,0,0,1
24882,180157100,18035.0,0,0,1
24883,180157200,18049.0,0,0,1
24884,180157300,18112.0,0,0,1
24885,180157400,18021.0,1,0,0
24886,180157500,18021.0,1,0,0
24887,180157501,18021.0,1,0,0
24888,180157502,18021.0,1,0,0
24889,180157600,18021.0,1,0,0
24890,180157601,18021.0,1,0,0
24891,180157700,18021.0,1,0,0
24892,180157800,18021.0,1,0,0
24893,180157801,18021.0,1,0,0
24894,180157802,18021.0,1,0,0
24895,180157803,18021.0,1,0,0
24896,180157900,18021.0,1,0,0
24897,180157901,18021.0,1,0,0
24898,180157902,18021.0,1,0,0
24899,180157903,18021.0,1,0,0
24900,180158000,18021.0,1,0,0
24901,180158001,18021.0,1,0,0
24902,180158002,18021.0,1,0,0
24903,180158003,18021.0,1,0,0
24904,180158100,18021.0,1,0,0
24905,180158101,18021.0,1,0,0
24906,180158200,18021.0,1,0,0
24907,180158300,18021.0,1,0,0
24908,180158400,18021.0,1,0,0
24909,180158500,18021.0,1,0,0
24910,180158600,18021.0,1,0,0
24911,180158700,18021.0,1,0,0
24912,180158800,18021.0,1,0,0
24913,180158900,18021.0,1,0,0
24914,180159000,18021.0,1,0,0
24915,180159100,18021.0,1,0,0
24916,180159200,18070.0,1,1,0
24917,180159400,18007.0,1,0,0
24918,180159401,18007.0,1,0,0
24919,180159402,18007.0,1,0,0
24920,180159403,18007.0,1,0,0
24921,180159404,18007.0,1,0,0
24922,180159500,18028.0,1,0,0
24923,180159501,18028.0,1,0,0
24924,180159600,18028.0,1,0,0
24925,180159601,18028.0,1,0,0
24926,180159602,18028.0,1,0,0
24927,180159603,18028.0,1,0,0
24928,180159604,18028.0,1,0,0
24929,180159605,18028.0,1,0,0
24930,180159607,18028.0,1,0,0
24931,180159700,18028.0,1,0,0
24932,180159701,18028.0,1,0,0
24933,180159702,18028.0,1,0,0
24934,180159703,18028.0,1,0,0
24935,180159704,18028.0,1,0,0
24936,180159800,18028.0,1,0,0
24937,180159801,18028.0,1,0,0
24938,180159802,18028.0,1,0,0
24939,180159900,18035.0,1,0,0
24940,180159901,18035.0,1,0,0
24941,180160000,18035.0,1,0,0
24942,180160001,18035.0,1,0,0
24943,180160100,18035.0,1,0,0
24944,180160101,18035.0,1,0,0
24945,180160200,18042.0,1,0,0
24946,180160201,18042.0,1,0,0
24947,180160202,18042.0,1,0,0
24948,180160203,18042.0,1,0,0
24949,180160300,18049.0,1,0,0
24950,180160301,18049.0,1,0,0
24951,180160400,18056.0,1,0,0
24952,180160401,18056.0,1,0,0
24953,180160402,18056.0,1,0,0
24954,180160403,18056.0,1,0,0
24955,180160404,18056.0,1,0,0
24956,180160500,18063.0,1,0,0
24957,180160501,18063.0,1,0,0
24958,180160502,18063.0,1,0,0
24959,180160503,18063.0,1,0,0
24960,180160600,18070.0,1,0,0
24961,180160601,18070.0,1,0,0
24962,180160602,18070.0,1,0,0
24963,180160603,18070.0,1,0,0
24964,180160604,18070.0,1,0,0
24965,180160700,18070.0,1,0,0
24966,180160701,18070.0,1,0,0
24967,180160800,18070.0,1,0,0
24968,180160801,18070.0,1,0,0
24969,180160802,18070.0,1,0,0
24970,180160803,18070.0,1,0,0
24971,180160900,18070.0,1,0,0
24972,180160901,18070.0,1,0,0
24973,180161000,18077.0,1,0,0
24974,180161001,18077.0,1,0,0
24975,180161002,18077.0,1,0,0
24976,180161003,18077.0,1,0,0
24977,180161100,18084.0,1,0,0
24978,180161101,18084.0,1,0,0
24979,180161200,18084.0,1,0,0
24980,180161201,18084.0,1,0,0
24981,180161202,18084.0,1,0,0
24982,180161203,18084.0,1,0,0
24983,180161204,18084.0,1,0,0
24984,180161300,18091.0,1,0,0
24985,180161301,18091.0,1,0,0
24986,180161302,18091.0,1,0,0
24987,180161303,18091.0,1,0,0
24988,180161304,18091.0,1,0,0
24989,180161400,18105.0,1,0,0
24990,180161401,18105.0,1,0,0
24991,180161402,18105.0,1,0,0
24992,180161403,18105.0,1,0,0
24993,180161404,18105.0,1,0,0
24994,180161407,18105.0,1,0,0
24995,180161500,18112.0,1,0,0
24996,180161501,18112.0,1,0,0
24997,180161600,18112.0,1,0,0
24998,180161602,18112.0,1,0,0
24999,180161603,18112.0,1,0,0
25000,180161700,18119.0,1,0,0
25001,180161701,18119.0,1,0,0
25002,180161800,18140.0,1,0,0
25003,180161801,18140.0,1,0,0
25004,180161900,18147.0,1,0,0
25005,180161901,18147.0,1,0,0
25006,180161902,18147.0,1,0,0
25007,180161903,18147.0,1,0,0
25008,180162000,18154.0,1,0,0
25009,180162001,18154.0,1,0,0
25010,180162002,18154.0,1,0,0
25011,180162003,18154.0,1,0,0
25012,180162100,18161.0,1,0,0
25013,180162101,18161.0,1,0,0
25014,180162102,18161.0,1,0,0
25015,180162103,18161.0,1,0,0
25016,180162200,18168.0,1,0,0
25017,180162206,18168.0,1,0,0
25018,180162300,18175.0,1,0,0
25019,180162301,18175.0,1,0,0
25020,180162302,18175.0,1,0,0
25021,180162303,18175.0,1,0,0
25022,180162400,18021.0,0,0,1
25023,180162500,18021.0,1,0,0
25024,180162501,18021.0,1,0,0
25025,180162502,18021.0,1,0,0
25026,180163000,18168.0,0,0,1
25027,180163100,18105.0,0,1,0
25028,180163200,18105.0,0,1,0
25029,180163400,18035.0,0,0,1
25030,180163700,18105.0,1,0,0
25031,180163701,18105.0,1,0,0
25032,180163702,18105.0,1,0,0
25033,180163703,18105.0,1,0,0
25034,180164100,18070.0,0,0,1
25035,180164300,18119.0,1,0,0
25036,180164301,18119.0,1,0,0
25037,180164302,18119.0,1,0,0
25038,180164303,18119.0,1,0,0
25039,180164400,18021.0,0,0,1
25040,180164600,18021.0,0,0,1
25041,180164800,18021.0,1,0,0
25042,180164900,18133.0,0,1,0
25043,180165000,18021.0,0,0,0
25044,180165002,18133.0,0,0,0
25045,180165003,18140.0,0,0,0
25046,180165004,18063.0,0,0,0
25047,180165200,18042.0,0,0,1
25048,180165300,18007.0,0,0,1
25049,180165301,18007.0,0,0,1
25050,180165400,18119.0,1,1,0
25051,180165600,18084.0,1,1,0
25052,180165800,18021.0,0,0,0
25053,180165900,18035.0,0,0,0
25054,180166300,18084.0,0,0,1
25055,180166400,18091.0,0,0,1
25056,180166401,18091.0,0,0,1
25057,180167800,18140.0,0,0,1
25058,180168100,18168.0,1,0,0
25059,180168800,18105.0,0,0,1
25060,180168900,18021.0,0,0,1
25061,180169000,18147.0,0,0,1
25062,180169100,18021.0,0,0,0
25063,180169101,18119.0,0,0,0
25064,180169102,18070.0,0,0,0
25065,180169200,18119.0,0,0,1
25066,180169300,18063.0,0,0,1
25067,180169400,18014.0,0,0,1
25068,180169500,18063.0,0,0,1
25069,180170000,18140.0,0,0,1
25070,180170800,18112.0,0,0,1
25071,180170900,18147.0,0,0,1
25072,180171000,18105.0,0,0,1
25073,180171100,18105.0,0,0,1
25074,180171200,18105.0,0,0,1
25075,180171900,18168.0,0,0,1
25076,180172200,18021.0,1,0,0
25077,180172400,18133.0,1,0,0
25078,180172401,18133.0,1,0,0
25079,180172402,18133.0,1,0,0
25080,180172403,18133.0,1,0,0
25081,180172500,18049.0,1,0,0
25082,180172501,18049.0,1,0,0
25083,180172502,18049.0,1,0,0
25084,180172600,18007.0,1,0,0
25085,180172601,18007.0,1,0,0
25086,180172602,18007.0,1,0,0
25087,180172603,18007.0,1,0,0
25088,180172604,18007.0,1,0,0
25089,180172605,18007.0,1,0,0
25090,180172606,18007.0,1,0,0
25091,180172607,18007.0,1,0,0
25092,180172608,18007.0,1,0,0
25093,180172700,18091.0,1,0,0
25094,180172701,18091.0,1,0,0
25095,180172702,18091.0,1,0,0
25096,180172703,18091.0,1,0,0
25097,180172704,18091.0,1,0,0
25098,180172705,18091.0,1,0,0
25099,180172706,18091.0,1,0,0
25100,180172707,18091.0,1,0,0
25101,180172800,18070.0,1,0,0
25102,180172801,18070.0,1,0,0
25103,180172802,18070.0,1,0,0
25104,180172803,18070.0,1,0,0
25105,180172804,18070.0,1,0,0
25106,180172805,18070.0,1,0,0
25107,180173000,18021.0,0,0,0
25108,180173100,18070.0,1,0,0
25109,180173101,18070.0,1,0,0
25110,180173102,18070.0,1,0,0
25111,180173103,18070.0,1,0,0
25112,180173104,18070.0,1,0,0
25113,180173105,18070.0,1,0,0
25114,180173106,18070.0,1,0,0
25115,180173107,18070.0,1,0,0
25116,180173108,18070.0,1,0,0
25117,180173300,18133.0,1,0,0
25118,180173301,18133.0,1,0,0
25119,180173302,18133.0,1,0,0
25120,180173303,18133.0,1,0,0
25121,180173600,18126.0,0,0,0
25122,180173700,18070.0,0,0,1
25123,180174000,18021.0,1,0,0
25124,180174100,18154.0,1,0,0
25125,180174101,18105.0,1,0,0
25126,180174102,18154.0,1,0,0
25127,180174200,18021.0,1,0,0
25128,180174300,18147.0,1,0,0
25129,180174301,18147.0,1,0,0
25130,180174400,18168.0,1,0,0
25131,180174402,18168.0,1,0,0
25132,180174500,18049.0,1,0,0
25133,180174501,18049.0,1,0,0
25134,180174502,18049.0,1,0,0
25135,180174503,18049.0,1,0,0
25136,180174504,18049.0,1,0,0
25137,180174505,18049.0,1,0,0
25138,180174506,18049.0,1,0,0
25139,180174600,18084.0,1,0,0
25140,180174700,18084.0,1,0,0
25141,180174701,18084.0,1,0,0
25142,180174800,18091.0,1,0,0
25143,180174801,18091.0,1,0,0
25144,180174802,18091.0,1,0,0
25145,180174803,18091.0,1,0,0
25146,180174804,18091.0,1,0,0
25147,180174805,18091.0,1,0,0
25148,180174806,18091.0,1,0,0
25149,180174900,18007.0,1,0,0
25150,180174901,18007.0,1,0,0
25151,180174902,18007.0,1,0,0
25152,180174903,18007.0,1,0,0
25153,180174904,18007.0,1,0,0
25154,180174905,18007.0,1,0,0
25155,180174906,18007.0,1,0,0
25156,180174907,18007.0,1,0,0
25157,180174908,18007.0,1,0,0
25158,180175000,18126.0,1,0,0
25159,180175001,18126.0,1,0,0
25160,180175002,18126.0,1,0,0
25161,180175003,18126.0,1,0,0
25162,180175004,18126.0,1,0,0
25163,180175005,18126.0,1,0,0
25164,180175006,18126.0,1,0,0
25165,180175007,18126.0,1,0,0
25166,180175008,18126.0,1,0,0
25167,180175009,18126.0,1,0,0
25168,180175100,18161.0,1,0,0
25169,180175101,18161.0,1,0,0
25170,180175200,18042.0,1,0,0
25171,180175201,18042.0,1,0,0
25172,180175202,18042.0,1,0,0
25173,180175204,18042.0,1,0,0
25174,180175300,18035.0,1,0,0
25175,180175301,18175.0,1,0,0
25176,180175302,18175.0,1,0,0
25177,180175303,18175.0,1,0,0
25178,180175304,18175.0,1,0,0
25179,180175305,18175.0,1,0,0
25180,180175306,18175.0,1,0,0
25181,180175400,18070.0,1,0,0
25182,180175401,18070.0,1,0,0
25183,180175402,18070.0,1,0,0
25184,180175403,18070.0,1,0,0
25185,180175404,18007.0,1,0,0
25186,180175405,18007.0,1,0,0
25187,180175406,18070.0,1,0,0
25188,180175500,18049.0,1,0,0
25189,180175501,18049.0,1,0,0
25190,180175502,18049.0,1,0,0
25191,180175503,18049.0,1,0,0
25192,180175504,18049.0,1,0,0
25193,180175505,18049.0,1,0,0
25194,180175600,18112.0,0,0,1
25195,180175800,18035.0,0,0,1
25196,180175900,18119.0,1,0,0
25197,180176000,18035.0,1,0,0
25198,180176001,18035.0,1,0,0
25199,180176002,18035.0,1,0,0
25200,180176003,18035.0,1,0,0
25201,180176004,18035.0,1,0,0
25202,180176005,18035.0,1,0,0
25203,180176006,18035.0,1,0,0
25204,180176100,18021.0,0,0,1
25205,180176200,18161.0,0,0,1
25206,180176300,18021.0,0,0,1
25207,180176400,18056.0,0,0,0
25208,180176401,18147.0,0,0,0
25209,180176500,18063.0,0,0,0
25210,180176502,18154.0,0,0,0
25211,180176503,18063.0,0,0,0
25212,180176504,18063.0,0,0,0
25213,180176600,18091.0,0,0,0
25214,180176601,18091.0,0,0,0
25215,180176602,18091.0,0,0,0
25216,180176700,18021.0,0,0,1
25217,180176800,18084.0,0,0,0
25218,180176802,18014.0,0,0,0
25219,180176803,18084.0,0,0,0
25220,180176804,18084.0,0,0,0
25221,180176900,18105.0,0,0,1
25222,180177100,18175.0,0,0,0
25223,180177300,18098.0,0,0,0
25224,180177301,18028.0,0,0,0
25225,180177302,18126.0,0,0,0
25226,180177600,18098.0,0,1,0
25227,180177700,18098.0,1,1,0
25228,180177800,18140.0,0,0,0
25229,180177900,18091.0,0,0,1
25230,180178100,18063.0,1,0,0
25231,180178101,18063.0,1,0,0
25232,180178102,18063.0,1,0,0
25233,180178103,18063.0,1,0,0
25234,180178104,18063.0,1,0,0
25235,180178105,18063.0,1,0,0
25236,180178106,18063.0,1,0,0
25237,180178200,18105.0,0,1,0
25238,180178300,18112.0,1,0,0
25239,180178301,18112.0,1,0,0
25240,180178302,18112.0,1,0,0
25241,180178303,18112.0,1,0,0
25242,180178400,18119.0,0,1,0
25243,180178500,18168.0,0,1,0
25244,180178600,18021.0,1,0,0
25245,180178700,18126.0,0,0,1
25246,180178800,18091.0,0,0,1
25247,180178900,18126.0,0,0,1
25248,180179000,18021.0,1,0,0
25249,180179300,18119.0,0,0,1
25250,180179600,18091.0,0,0,1
25251,180179700,18147.0,0,0,1
25252,180179701,18147.0,0,0,1
25253,180179900,18021.0,0,0,1
25254,180180100,18168.0,1,1,1
25255,180180200,18021.0,1,1,0
25256,180180300,18021.0,1,1,0
25257,180180400,18021.0,0,0,0
25258,180180500,18098.0,0,0,1
25259,180180600,18084.0,0,0,1
25260,180180700,18168.0,1,0,0
25261,180181500,18021.0,0,0,0
25262,180181800,18021.0,0,0,0
25263,180182100,18049.0,0,0,1
25264,180182101,18049.0,0,0,1
25265,180182102,18049.0,0,0,1
25266,180182400,18070.0,0,0,1
25267,180182500,18168.0,0,0,1
25268,180182900,18077.0,0,0,0
25269,180182901,18077.0,0,0,0
25270,180183000,18154.0,0,0,0
25271,180183100,18021.0,0,1,0
25272,180183200,18021.0,1,0,0
25273,180183400,18035.0,0,0,1
25274,180183600,18147.0,1,0,0
25275,180183700,18140.0,0,0,1
25276,180183800,18168.0,1,0,0
25277,180183900,18168.0,1,0,0
25278,180184000,18168.0,1,0,0
25279,180184300,18021.0,1,0,0
25280,180184500,18168.0,0,0,1
25281,180184600,18077.0,0,0,1
25282,180184700,18063.0,0,0,1
25283,180184800,18049.0,1,0,0
25284,180184801,18049.0,1,0,0
25285,180184802,18049.0,1,0,0
25286,180184803,18049.0,1,0,0
25287,180184804,18049.0,1,0,0
25288,180184805,18049.0,1,0,0
25289,180185200,18021.0,0,0,0
25290,180185300,18112.0,0,0,1
25291,180185400,18070.0,0,0,1
25292,180185500,18021.0,0,0,1
25293,180185600,18105.0,0,0,1
25294,180185700,18133.0,0,0,1
25295,180185800,18119.0,1,0,0
25296,180186100,18077.0,0,0,1
25297,180186500,18154.0,0,0,1
25298,180186700,18049.0,0,0,1
25299,180186800,18007.0,0,0,1
25300,180186900,18021.0,1,0,0
25301,180187000,18021.0,0,0,1
25302,180187100,18119.0,0,0,1
25303,180187300,18049.0,0,0,1
25304,180187400,18084.0,0,0,1
25305,180187500,18070.0,0,0,1
25306,180187600,18007.0,0,1,0
25307,180188000,18147.0,0,0,1
25308,180188100,18035.0,0,0,1
25309,180188300,18091.0,0,0,1
25310,180188400,18119.0,0,0,1
25311,180188700,18119.0,1,0,0
25312,180188800,18070.0,0,0,1
25313,180189000,18105.0,1,1,0
25314,180189100,18042.0,0,0,1
25315,180189200,18168.0,0,0,1
25316,180189400,18028.0,0,0,1
25317,180189500,18021.0,0,0,0
25318,180189700,18021.0,0,0,1
25319,180190000,18084.0,1,0,0
25320,180190200,18035.0,0,0,1
25321,180190600,18091.0,0,0,0
25322,180190700,18168.0,1,0,0
25323,180190800,18007.0,0,0,1
25324,180190900,18042.0,0,0,1
25325,180191300,18154.0,0,0,1
25326,180191400,18133.0,0,0,1
25327,180191600,18084.0,0,0,1
25328,180191700,18021.0,0,1,0
25329,180191800,18021.0,1,0,0
25330,180191900,18021.0,0,0,1
25331,180192000,18161.0,0,0,1
25332,180192100,18140.0,0,0,1
25333,189000100,18021.0,0,0,1
25334,220000100,22140.0,1,0,0
25335,220000101,22140.0,1,0,0
25336,220000200,22140.0,0,1,0
25337,220000300,22140.0,1,0,0
25338,220000400,22140.0,1,1,0
25339,220000600,22140.0,0,0,1
25340,220000700,22140.0,0,1,0
25341,220000800,22140.0,0,1,0
25342,220000900,22140.0,0,1,0
25343,220001200,22140.0,1,0,0
25344,220001300,22140.0,1,0,0
25345,220001400,22140.0,0,1,0
25346,220001700,22140.0,0,1,0
25347,220001800,22140.0,0,1,0
25348,220001900,22140.0,1,0,0
25349,220001901,22140.0,1,0,0
25350,220002200,22014.0,0,1,0
25351,220002300,22140.0,0,0,0
25352,220002400,22014.0,0,1,0
25353,220002600,22014.0,0,1,0
25354,220002601,22014.0,0,1,0
25355,220002700,22014.0,0,0,1
25356,220002900,22014.0,0,1,0
25357,220002901,22014.0,0,1,0
25358,220003100,22014.0,1,1,0
25359,220003200,22014.0,1,1,0
25360,220003300,22014.0,1,0,0
25361,220003500,22014.0,1,1,0
25362,220003800,22014.0,0,0,1
25363,220003801,22014.0,0,0,1
25364,220004100,22014.0,0,0,1
25365,220004200,22014.0,0,1,0
25366,220004300,22014.0,1,0,0
25367,220004301,22014.0,1,0,0
25368,220004600,22140.0,1,0,0
25369,220004700,22140.0,1,0,0
25370,220004800,22140.0,1,0,0
25371,220004900,22140.0,0,1,0
25372,220005000,22140.0,1,0,0
25373,220005100,22140.0,0,1,0
25374,220005200,22140.0,0,1,0
